Date/Time,Facility,Fans,Cooling,InteriorLights,InteriorEquipment
2004-01-05 00:00:00,228.1567247,37.33694864,70.89002537,38.28612804,48.41993689
2004-01-06 01:00:00,173.3354075,32.75905583,58.87618248,25.52408536,30.61066878
2004-01-06 02:00:00,157.3513312,32.75905583,50.27301498,19.41841883,29.36490972
2004-01-06 03:00:00,145.1206291,32.75905583,45.98482961,12.76204268,28.11915066
2004-01-06 04:00:00,141.5986501,32.75905583,42.49136703,12.76204268,28.11915066
2004-01-06 05:00:00,146.9136353,32.75905583,40.6319974,12.76204268,28.11915066
2004-01-06 06:00:00,179.9970612,32.75905583,46.09164275,25.52408536,30.61066878
2004-01-06 07:00:00,307.1532228,34.8572567,73.25761005,51.04817071,78.1489453
2004-01-06 08:00:00,384.0328308,37.34213023,100.4919989,64.36092303,109.7086236
2004-01-06 09:00:00,338.7891501,37.33694864,103.7096417,51.04817071,80.7689616
2004-01-06 10:00:00,309.1744956,37.94418054,102.8238868,51.04817071,71.0224616
2004-01-06 11:00:00,260.7006156,38.02844232,102.998123,32.18046151,65.72446216
2004-01-06 12:00:00,259.7274779,38.07744462,100.931282,32.18046151,65.72446216
2004-01-06 13:00:00,258.9010531,38.14410626,100.7684705,32.18046151,65.72446216
2004-01-06 14:00:00,247.8885892,38.2039938,99.46682842,32.18046151,55.97796216
2004-01-06 15:00:00,247.7519022,38.17887693,99.36916959,32.18046151,55.97796216
2004-01-06 16:00:00,248.9641355,38.20192788,100.6599304,32.18046151,55.97796216
2004-01-06 17:00:00,278.2034253,37.89796411,101.3578852,32.18046151,60.91146216
2004-01-06 18:00:00,325.1327039,37.34272136,96.90159248,32.18046151,77.53973019
2004-01-06 19:00:00,386.1037531,37.33971702,103.3915494,77.1229657,86.2600436
2004-01-06 20:00:00,387.7159786,37.33694864,97.87239179,102.6470511,80.16631839
2004-01-06 21:00:00,418.8939973,37.33694864,103.7055722,115.4090937,92.71929971
2004-01-06 22:00:00,396.351658,37.33694864,104.6364468,102.6470511,94.13406354
2004-01-06 23:00:00,319.3200217,37.34535788,93.92784993,77.1229657,65.87145206
2004-01-06 00:00:00,222.4642038,37.33694864,65.27368194,38.28612804,48.41993689
2004-01-07 01:00:00,171.0334354,32.75905583,54.41335889,27.72692389,30.61066878
2004-01-07 02:00:00,167.0512179,32.75905583,50.41296557,27.72692389,30.61066878
2004-01-07 03:00:00,145.6111967,32.75905583,46.4835938,12.76204268,28.11915066
2004-01-07 04:00:00,142.1548218,32.75905583,43.05333444,12.76204268,28.11915066
2004-01-07 05:00:00,148.0368906,32.75905583,42.37873879,12.76204268,28.11915066
2004-01-07 06:00:00,161.0849398,32.75905583,43.19785942,12.76204268,28.11915066
2004-01-07 07:00:00,254.1721884,35.04800223,53.27353017,42.69180509,54.3732441
2004-01-07 08:00:00,316.5033511,37.3888731,79.93329884,42.69180509,86.10192718
2004-01-07 09:00:00,375.7290187,37.3390334,103.4939505,57.6566863,112.0301055
2004-01-07 10:00:00,330.2605435,37.91351653,104.3496593,57.6566863,83.6599453
2004-01-07 11:00:00,274.1971702,38.01155178,102.6943386,42.69180509,68.96561338
2004-01-07 12:00:00,265.9963717,38.06365605,102.9127035,34.93400967,67.71985432
2004-01-07 13:00:00,267.6609711,38.09921822,105.4706154,34.93400967,67.71985432
2004-01-07 14:00:00,257.863183,38.13043642,105.3595886,34.93400967,57.97335432
2004-01-07 15:00:00,251.223539,38.15674152,98.78527204,34.93400967,57.97335432
2004-01-07 16:00:00,236.7947317,38.1807788,84.42558791,34.93400967,57.97335432
2004-01-07 17:00:00,249.5218218,37.87949987,68.28474697,34.93400967,62.90685432
2004-01-07 18:00:00,296.9655103,37.33814048,71.79648415,34.93400967,72.21868442
2004-01-07 19:00:00,375.4310609,37.400238,83.83008332,87.03573908,86.2600436
2004-01-07 20:00:00,382.7497686,37.33762412,96.4696008,102.0006203,77.67480028
2004-01-07 21:00:00,398.4087266,37.33694864,100.4914687,102.0006203,88.98202253
2004-01-07 22:00:00,383.5254526,37.33694864,94.99052988,102.0006203,91.64254542
2004-01-07 23:00:00,321.9907292,37.33694864,86.65765117,87.03573908,65.87145206
2004-01-07 00:00:00,222.8395368,37.33694864,61.20520953,42.69180509,48.41993689
2004-01-08 01:00:00,171.4288654,32.75905583,45.68383021,34.43116061,33.10218689
2004-01-08 02:00:00,163.3629938,32.75905583,37.62255932,34.43116061,33.10218689
2004-01-08 03:00:00,141.4866306,32.75905583,33.25265434,19.46627941,30.61066878
2004-01-08 04:00:00,138.478805,32.75905583,30.27142745,19.46627941,30.61066878
2004-01-08 05:00:00,144.8263123,32.75905583,30.05940557,19.46627941,30.61066878
2004-01-08 06:00:00,156.9613559,32.75905583,29.96816289,19.46627941,30.61066878
2004-01-08 07:00:00,241.0109544,34.66651117,40.58189779,42.69180509,54.3732441
2004-01-08 08:00:00,317.3617999,37.33739802,71.35972945,49.39604182,88.5934453
2004-01-08 09:00:00,374.7299575,37.33694864,102.3529459,57.6566863,112.0301055
2004-01-08 10:00:00,317.1020885,37.92863143,100.5877943,50.95244957,81.16842718
2004-01-08 11:00:00,272.0199731,38.03236235,100.1542594,42.69180509,68.96561338
2004-01-08 12:00:00,267.1339633,38.10086375,98.54480138,38.28612804,68.96561338
2004-01-08 13:00:00,266.1312752,38.24745458,97.7225101,38.28612804,68.96561338
2004-01-08 14:00:00,246.2706551,38.27030766,96.20045611,31.58189131,56.72759527
