time,WQI,temperature,pH,oxygen,Conductivity,Turbidity,Permanganate,AmmoniaNitrogen,phosphorus,nitrogen
2020/12/24 0:00,-0.535933333,17.2,7.17,13.26,195.5,7,3.86,0.025,-1,-1
2020/12/24 4:00,-0.602066667,16.9,7.08,11.84,193.9,7,3.58,0.025,-1,-1
2020/12/24 8:00,-0.636,16.6,7.25,10.84,191.5,7.6,3.75,0.027,-1,-1
2020/12/24 12:00,1.039133333,16.9,7.38,10.93,190.4,8.7,3.91,0.043,0.053,2.05
2020/12/24 16:00,1.1094,17.7,8.42,12.31,170.5,8.7,5.16,0.025,0.056,1.92
2020/12/24 20:00,1.180133333,17.5,7.41,13.22,184.7,8.5,4.75,0.025,0.052,2.18
2020/12/25 0:00,1.1386,17.2,7.29,12.64,180.4,6.9,4.62,0.025,0.052,2.11
2020/12/25 4:00,1.125866667,17.1,7.76,11.98,172.7,8.8,4.76,0.025,0.057,2.13
2020/12/25 8:00,1.0984,17,7.43,11.5,176.1,7.8,4.56,0.032,0.052,2.14
2020/12/25 12:00,1.166333333,17.7,7.66,13.05,174.1,7.8,4.66,0.025,0.052,2.16
2020/12/25 16:00,1.1766,17.7,8.23,12.54,177.6,8.2,4.56,0.025,0.062,2.28
2020/12/25 20:00,1.164133333,17.6,7.29,13.12,183.3,7.5,4.3,0.025,0.053,2.19
2020/12/26 0:00,1.105733333,17.6,6.96,11.66,186.1,6.3,4.3,0.025,0.053,2.19
2020/12/26 4:00,1.088,17.5,6.98,11.75,181.8,7.6,4.08,0.025,0.049,2.14
2020/12/26 8:00,1.071533333,17.5,7.18,11.58,175.4,8.5,3.97,0.025,0.049,2.11
2020/12/26 12:00,1.092666667,17.7,7.38,11.65,175,8.3,4.07,0.03,0.053,2.16
2020/12/26 16:00,1.128733333,18,7.72,12.16,172.6,11.5,4.39,0.025,0.057,2.17
2020/12/26 20:00,1.121066667,17.8,7.46,11.91,176.2,10,4.31,0.025,0.056,2.2
2020/12/27 0:00,1.117066667,17.8,6.86,11.81,184.7,7.6,4.31,0.025,0.056,2.2
2020/12/27 4:00,1.087133333,17.8,7.18,11.42,178.1,8.4,3.97,0.025,0.051,2.21
2020/12/27 8:00,1.0832,18,7.09,11.33,179.6,7.3,3.87,0.025,0.048,2.24
2020/12/27 12:00,1.1394,18.7,7.52,12.16,170.7,11.1,4.38,0.025,0.058,2.22
2020/12/27 16:00,1.060933333,18.6,7.08,11.23,179.2,10.5,4.15,0.027,0.052,2.08
2020/12/27 20:00,1.0526,18.1,6.92,11.05,178,9.4,3.84,0.038,0.051,2.12
2020/12/28 0:00,1.090333333,18.3,6.64,12.6,188.6,7.5,3.58,0.025,0.042,2.1
2020/12/28 4:00,1.16,18.4,7.53,12.75,176.6,8.7,4.32,0.025,0.053,2.24
2020/12/28 8:00,1.0978,18.3,7.07,12.17,182.6,8.1,3.81,0.025,0.045,2.17
2020/12/28 12:00,1.146266667,19.2,7.29,12.84,177.3,8,4.13,0.025,0.05,2.2
2020/12/28 16:00,1.186333333,19.3,7.81,13,176,9.6,4.48,0.025,0.054,2.29
2020/12/28 20:00,1.117266667,18.7,7.01,12.34,183.8,7.7,3.95,0.025,0.045,2.21
2020/12/29 0:00,1.091666667,18.7,7.38,11.7,178.2,9.9,3.95,0.025,0.045,2.21
2020/12/29 4:00,1.108,18.9,7.04,11.64,184.3,8.3,3.93,0.027,0.05,2.28
2020/12/29 8:00,1.101466667,19,7.34,11.23,173.7,10.5,4.19,0.028,0.053,2.27
2020/12/29 12:00,1.195066667,19.6,7.73,12.46,175.5,11.4,4.7,0.025,0.061,2.37
2020/12/29 16:00,1.108666667,19.2,7.16,11.7,181.9,7.9,4.04,0.025,0.049,2.26
2020/12/29 20:00,1.033466667,19.3,6.12,12.47,213.6,5.6,2.54,0.025,0.027,2.09
2020/12/30 0:00,1.085066667,19.9,7.23,13.76,180,8.6,2.54,0.025,0.027,2.09
2020/12/30 4:00,1.012866667,18.3,6.86,9.3,183.3,11.5,3.68,0.091,0.05,2.25
2020/12/30 8:00,1.099666667,18.3,7.21,10.01,178.7,11.9,4.37,0.063,0.061,2.4
2020/12/30 12:00,1.114866667,18.6,7.43,10.42,177.9,15.7,4.61,0.047,0.065,2.35
2020/12/30 16:00,1.222666667,18.7,7.68,11.11,179,16,4.79,0.033,0.064,2.74
2020/12/30 20:00,1.108133333,18,7.61,10.73,178.3,12.6,4.6,0.028,0.062,2.29
2020/12/31 0:00,1.092666667,17.5,7.56,10.32,177,11.7,4.52,0.026,0.064,2.3
2020/12/31 4:00,1.0936,17.1,7.6,10.04,176.9,12.3,4.71,0.025,0.066,2.32
2020/12/31 8:00,1.083466667,16.9,7.49,9.92,177.6,13.5,4.49,0.025,0.062,2.35
2020/12/31 12:00,1.1108,17.5,7.74,10.47,177.8,11.7,4.68,0.025,0.065,2.33
2020/12/31 16:00,1.137666667,17.7,7.94,11,178.9,11.5,4.85,0.025,0.065,2.33
2020/12/31 20:00,1.048133333,17.4,6.94,10.5,189.6,8.9,3.85,0.049,0.05,2.2
2021/01/01 0:00,1.062933333,17,7.17,10.87,180.4,9.8,3.85,0.049,0.05,2.2
2021/01/01 4:00,1.1302,16.6,7.88,10.73,175.9,10.7,4.8,0.025,0.064,2.36
2021/01/01 8:00,1.097066667,16.6,7.47,10.11,177.8,12,4.55,0.025,0.06,2.38
2021/01/01 12:00,1.183666667,17.4,8.29,11.55,175.5,10.6,5.06,0.025,0.068,2.4
2021/01/01 16:00,1.232133333,18.1,8.65,12.42,178.2,9.5,5.26,0.025,0.071,2.42
2021/01/01 20:00,1.209133333,17.4,8.55,11.92,177.8,10.5,5.26,0.025,0.07,2.41
2021/01/02 0:00,1.177133333,16.9,8.32,11.12,177.2,9.9,5.26,0.025,0.07,2.41
2021/01/02 4:00,1.1278,16.6,8.04,10.57,178.6,9.2,4.74,0.025,0.066,2.38
2021/01/02 8:00,1.134,16.6,8.04,10.65,177.8,9.7,4.86,0.025,0.065,2.38
2021/01/02 12:00,1.183333333,17.5,8.51,11.65,176.7,9.8,5.08,0.025,0.067,2.38
2021/01/02 16:00,1.236466667,17.8,8.78,12.87,177.1,9.1,5.18,0.025,0.066,2.39
2021/01/02 20:00,1.1268,16.9,8.27,10.97,178.4,8.9,4.89,0.025,0.064,2.28
2021/01/03 0:00,1.086,16.7,7.81,9.95,179,9,4.89,0.025,0.064,2.28
2021/01/03 4:00,1.127933333,16.6,8.19,10.98,180,8.3,4.66,0.032,0.063,2.32
2021/01/03 8:00,1.1282,16.6,8.07,10.45,178.7,10.2,4.71,0.036,0.064,2.41
2021/01/03 12:00,1.164533333,17.5,8.37,11.18,179.5,10.2,4.87,0.025,0.066,2.42
2021/01/03 16:00,1.195933333,18.2,8.65,12.04,180.1,7.9,5.02,0.025,0.064,2.39
2021/01/03 20:00,1.2576,17.7,8.72,12.29,180.1,9.2,5.01,0.025,0.066,2.64
2021/01/04 0:00,1.2448,17.5,8.65,11.97,179,9.2,5.01,0.025,0.066,2.64
2021/01/04 4:00,1.133666667,17.3,8.48,11.45,178.4,8.4,4.64,0.025,0.06,2.28
2021/01/04 8:00,1.096266667,17.3,8.51,11.49,176.2,8.8,4.79,0.025,0.062,2.05
2021/01/04 12:00,1.080266667,17.7,8.14,10.01,194.8,8.4,4.61,0.036,0.065,2.27
2021/01/04 16:00,1.097866667,18.1,8.61,10.58,191.9,7.5,5.03,0.025,0.066,2.18
2021/01/04 20:00,1.101666667,17.8,8.51,10.4,194.6,7.9,4.88,0.025,0.064,2.27
2021/01/05 0:00,1.116866667,17.6,8.46,10.78,196.2,7,4.88,0.025,0.064,2.27
2021/01/05 4:00,1.080733333,17.6,8.48,11.31,195,7.1,4.51,0.025,0.057,2.08
2021/01/05 8:00,1.121333333,17.6,8.55,11.25,196.3,7.7,4.54,0.025,0.055,2.3
2021/01/05 12:00,1.127466667,18,8.49,10.82,197.4,7.2,4.61,0.025,0.058,2.39
2021/01/05 16:00,1.204533333,18.2,8.75,12.33,193.7,7.9,4.96,0.025,0.063,2.39
2021/01/05 20:00,1.2294,18.3,8.73,13.21,197.1,8.6,5.01,0.025,0.063,2.33
2021/01/06 0:00,1.2082,18,8.64,12.68,197.3,6.8,5.01,0.025,0.063,2.33
2021/01/06 4:00,0.503333333,18,8.61,12.35,196.9,6.2,4.45,0.025,0.056,-1
2021/01/06 8:00,0.455133333,17.7,8.3,11.27,195.6,6.8,4.3,0.035,0.054,-1
2021/01/06 12:00,0.454066667,18,8.22,10.85,194.1,7.5,4.58,0.052,0.057,-1
2021/01/06 16:00,1.1844,18.3,8.45,11.96,193.2,7.4,5.04,0.035,0.059,2.36
2021/01/06 20:00,1.1588,18,8.14,10.71,194.1,7.3,4.8,0.042,0.056,2.53
2021/01/07 0:00,1.176,17.9,8.27,11.14,192.7,6.8,4.8,0.042,0.056,2.53
2021/01/07 4:00,1.1804,17.6,7.86,10,194,7.2,4.71,0.062,0.055,2.78
2021/01/07 8:00,1.1664,17.4,7.74,9.61,192.6,8.2,4.62,0.08,0.056,2.78
2021/01/07 12:00,1.114933333,17.4,7.87,9.86,192.2,9.5,4.78,0.061,0.059,2.45
2021/01/07 16:00,1.173666667,17.2,8.02,10.37,193.1,10.6,5.03,0.046,0.062,2.6
2021/01/07 20:00,1.168266667,16.9,8.04,10.32,193.5,12,4.94,0.044,0.064,2.59
2021/01/08 0:00,1.151466667,16.5,7.91,9.9,194.5,9.4,4.94,0.044,0.064,2.59
2021/01/08 4:00,1.146266667,16.1,7.79,9.46,195.7,9.8,4.94,0.061,0.067,2.62
2021/01/08 8:00,1.151266667,15.7,7.71,9.31,194.7,11.8,4.91,0.066,0.066,2.68
2021/01/08 12:00,1.144333333,15.6,7.73,9.46,194,11.6,4.84,0.068,0.069,2.61
2021/01/08 16:00,1.156866667,15.4,7.8,9.69,193.1,12.1,4.97,0.068,0.068,2.61
2021/01/08 20:00,1.139133333,15.1,7.67,9.37,193.9,11.2,4.87,0.075,0.069,2.59
2021/01/09 0:00,1.133133333,14.9,7.59,9.22,193.4,10.7,4.87,0.075,0.069,2.59
2021/01/09 4:00,1.105333333,14.6,7.51,9.12,193.9,10.7,4.75,0.091,0.068,2.48
2021/01/09 8:00,1.093933333,14.5,7.47,8.93,193.3,10.5,4.72,0.092,0.065,2.48
2021/01/09 12:00,1.104533333,14.6,7.59,9.53,192,8.4,4.78,0.09,0.068,2.39
2021/01/09 16:00,1.126066667,14.6,7.75,9.88,193.4,8.6,4.88,0.086,0.065,2.43
2021/01/09 20:00,1.126933333,14.5,7.66,9.68,193.7,11.3,4.9,0.087,0.067,2.46
2021/01/10 0:00,1.115733333,14.2,7.55,9.4,192.8,9.9,4.9,0.087,0.067,2.46
2021/01/10 4:00,1.0638,14,7.5,9.23,191.2,10.2,4.71,0.088,0.064,2.28
2021/01/10 8:00,1.0702,14.1,7.39,8.81,192,10.5,4.47,0.114,0.062,2.42
2021/01/10 12:00,1.09,14.2,7.5,9.27,190.9,9.5,4.68,0.106,0.066,2.38
2021/01/10 16:00,1.088733333,14.1,7.53,9.41,192.4,9.1,4.63,0.1,0.064,2.37
2021/01/10 20:00,1.086333333,13.7,7.41,9.08,192,10.4,4.78,0.114,0.067,2.37
2021/01/11 0:00,1.079133333,13.4,7.37,8.9,191.2,8.8,4.78,0.114,0.067,2.37
2021/01/11 4:00,1.052,13.2,7.2,8.81,191.9,9.1,4.44,0.118,0.064,2.32
2021/01/11 8:00,1.034066667,13.2,7.07,8.77,192.8,10.2,4.34,0.123,0.058,2.28
2021/01/11 12:00,1.061133333,12.9,7.21,9.46,210.6,10.6,4.12,0.117,0.056,2.33
2021/01/11 16:00,1.108533333,13.1,7.4,9.42,208.7,9.2,4.66,0.127,0.065,2.43
2021/01/11 20:00,1.0978,13,7.45,9.39,206.9,11.3,4.56,0.131,0.068,2.38
2021/01/12 0:00,1.0866,13,7.35,9.11,206.7,8.6,4.56,0.131,0.068,2.38
2021/01/12 4:00,1.038,12.8,7.34,9,206.5,8.4,4.17,0.15,0.059,2.25
2021/01/12 8:00,1.040866667,12.7,7.35,9.07,206.1,8.4,4.31,0.147,0.059,2.23
2021/01/12 12:00,1.095266667,13.5,7.5,9.84,204.3,8.7,4.52,0.125,0.062,2.32
2021/01/12 16:00,1.087,14,7.59,9.98,203.8,8.6,4.53,0.124,0.058,2.27
2021/01/12 20:00,1.091866667,13.6,7.58,9.8,204.5,7.8,4.52,0.131,0.063,2.3
2021/01/13 0:00,1.087066667,13.3,7.52,9.68,205,8.6,4.52,0.131,0.063,2.3
2021/01/13 4:00,1.074933333,13.2,7.49,9.47,205.2,9.1,4.6,0.124,0.062,2.28
2021/01/13 8:00,1.0716,13,7.47,9.39,205.4,10.5,4.56,0.13,0.062,2.28
2021/01/13 12:00,1.097933333,14.2,7.59,9.85,206.3,7.8,4.63,0.118,0.062,2.32
2021/01/13 16:00,1.133266667,14.7,7.85,10.65,205.2,8.8,4.67,0.108,0.062,2.34
2021/01/13 20:00,1.130333333,13.9,7.76,10.41,205.8,8.8,4.75,0.113,0.061,2.36
2021/01/14 0:00,1.0816,13.3,7.58,9.78,205.8,9,4.53,0.122,0.059,2.28
2021/01/14 4:00,1.0664,13.7,7.65,10.07,204.6,7.4,4.41,0.108,0.055,2.2
2021/01/14 8:00,1.0754,13.6,7.6,9.91,205.8,6.8,4.29,0.11,0.054,2.3
2021/01/14 12:00,1.036333333,14.2,7.72,9.71,209.2,7,4.36,0.103,0.01,2.36
2021/01/14 16:00,1.1472,14.6,8.09,10.87,210.4,6.8,4.62,0.092,0.058,2.41
2021/01/14 20:00,1.1008,16.1,7.99,10.5,210.9,6.8,4.38,0.114,0.058,2.27
2021/01/15 0:00,1.0952,15.6,7.97,10.36,210.9,5.9,4.38,0.114,0.058,2.27
2021/01/15 4:00,1.090133333,14.9,7.9,10.18,210.6,6.3,4.33,0.088,0.057,2.32
2021/01/15 8:00,1.0696,14,7.78,9.78,208,7.3,4.29,0.092,0.053,2.32
2021/01/15 12:00,1.073466667,15.1,7.88,10.19,207.8,7.8,4.52,0.086,0.056,2.21
2021/01/15 16:00,1.124066667,15.1,8.07,10.8,208.2,7.6,4.52,0.077,0.056,2.35
2021/01/15 20:00,1.154,15.2,8.19,11.3,208.6,7.2,4.74,0.06,0.062,2.35
2021/01/16 0:00,1.1368,15.1,8.06,10.87,210.4,7.8,4.74,0.06,0.062,2.35
2021/01/16 4:00,1.131533333,15.1,7.99,10.77,213.7,7.1,4.54,0.052,0.057,2.41
2021/01/16 8:00,1.150866667,15.1,7.92,10.58,213.8,6.6,4.43,0.06,0.056,2.56
2021/01/16 12:00,1.148066667,15.6,8.08,11.09,210.5,7,4.52,0.059,0.056,2.43
2021/01/16 16:00,1.197933333,16.5,8.45,12.32,214.9,6.5,4.51,0.029,0.053,2.48
2021/01/16 20:00,1.125933333,15.2,8.04,10.87,210.4,6.5,4.48,0.084,0.055,2.35
2021/01/17 0:00,1.087933333,15,7.79,9.92,209.3,5.8,4.48,0.084,0.055,2.35
2021/01/17 4:00,1.139933333,15.5,8.16,11.26,213.1,6.7,4.27,0.046,0.052,2.43
2021/01/17 8:00,1.121,15.3,7.87,10.5,211.7,6,4.29,0.065,0.051,2.47
2021/01/17 12:00,1.109866667,15.4,7.86,10.22,209.7,8,4.31,0.067,0.056,2.44
2021/01/17 16:00,1.097133333,15.4,7.74,9.57,209.5,8.4,4.39,0.105,0.057,2.45
2021/01/17 20:00,1.100066667,15,7.77,9.85,208.9,8.9,4.49,0.082,0.058,2.41
2021/01/18 0:00,1.090066667,14.7,7.73,9.6,207.1,9.8,4.49,0.082,0.058,2.41
2021/01/18 4:00,1.095533333,14.5,7.68,9.44,206.3,10.1,4.36,0.083,0.06,2.48
2021/01/18 8:00,1.089333333,14.4,7.66,9.37,206.6,8.8,4.3,0.091,0.059,2.47
2021/01/18 12:00,1.0942,15.2,7.72,9.54,207.8,9.5,4.35,0.093,0.059,2.45
2021/01/18 16:00,1.150333333,16,7.95,10.47,206.4,9,4.63,0.066,0.062,2.51
2021/01/18 20:00,1.097933333,15.2,7.77,9.64,207.5,9.1,4.3,0.085,0.058,2.47
2021/01/19 0:00,1.094266667,15,7.7,9.59,206.5,9,4.37,0.075,0.058,2.46
2021/01/19 8:00,1.0916,14.7,7.71,9.55,205.7,8.5,4.29,0.063,0.058,2.48
2021/01/19 12:00,1.080733333,15.6,7.75,9.74,205.6,7.9,4.27,0.074,0.054,2.4
2021/01/19 16:00,1.171333333,16,7.8,11.07,207.7,9.1,4.72,0.026,0.066,2.5
2021/01/19 20:00,1.089666667,15,7.58,10.22,207.3,8.6,4.34,0.041,0.056,2.36
2021/01/20 0:00,1.073266667,15,7.46,9.81,209.5,8.5,4.34,0.041,0.056,2.36
2021/01/20 4:00,1.129733333,15.2,7.67,10.3,214.7,8.7,4.54,0.027,0.059,2.51
2021/01/20 8:00,1.147933333,15.4,7.73,10.69,217.6,8.2,4.54,0.025,0.058,2.53
2021/01/20 12:00,1.083333333,15.2,7.41,9.5,214.9,7.3,4.36,0.08,0.056,2.43
2021/01/20 16:00,1.051066667,15.2,7.31,8.77,213.6,7.3,4.13,0.138,0.055,2.4
2021/01/20 20:00,1.131733333,15.5,7.57,10.22,211.8,8.8,4.63,0.063,0.06,2.48
2021/01/21 0:00,1.145333333,15.7,7.66,10.56,211.3,8.3,4.63,0.063,0.06,2.48
2021/01/21 4:00,1.101266667,15.7,7.55,10.02,213,8.3,4.43,0.039,0.057,2.44
2021/01/21 8:00,1.112133333,15.9,7.58,10.11,212.9,7.6,4.3,0.047,0.055,2.5
2021/01/21 12:00,1.163133333,16.4,7.89,11.11,209.3,8.2,4.57,0.027,0.063,2.49
2021/01/21 16:00,1.2876,16.6,8.23,11.84,216.8,7.7,5.52,0.025,0.073,2.76
2021/01/21 20:00,1.2622,16.5,8.25,11.79,223,7.5,5.01,0.038,0.064,2.76
2021/01/22 0:00,1.2162,16.4,7.94,10.64,226.3,7,5.01,0.038,0.064,2.76
2021/01/22 4:00,1.166933333,16.2,7.79,10.33,224.8,7.9,4.66,0.042,0.058,2.66
2021/01/22 8:00,1.164666667,16.4,7.76,10.31,224.6,6.9,4.46,0.043,0.059,2.68
2021/01/22 12:00,1.182333333,17.1,8.04,10.21,223.8,6.6,4.66,0.038,0.059,2.76
2021/01/22 16:00,1.3972,19.3,8.84,13.73,226.4,6.3,5.61,0.025,0.072,2.92
2021/01/22 20:00,1.346333333,19.3,8.87,14.1,222.7,6.1,5.2,0.025,0.068,2.68
2021/01/23 0:00,1.313133333,18.8,8.75,13.27,221.6,6.6,5.2,0.025,0.068,2.68
2021/01/23 4:00,1.2242,18.4,8.5,11.88,220.8,6.6,5.04,0.025,0.068,2.54
2021/01/23 8:00,1.198333333,17.6,8.11,11,222.7,6.9,4.9,0.04,0.063,2.62
2021/01/23 12:00,1.262333333,18.6,8.48,12.4,221.1,6.2,5.05,0.025,0.069,2.62
2021/01/23 16:00,1.3014,18.7,8.8,14.01,218.6,6.3,5.1,0.025,0.064,2.51
2021/01/23 20:00,1.1434,17.4,7.76,9.91,223.6,6.6,4.65,0.07,0.058,2.6
2021/01/24 0:00,1.2526,18,8.44,12.64,219.4,5.8,4.65,0.07,0.058,2.6
2021/01/24 4:00,1.339666667,18.4,8.79,13.55,227.9,5.4,5.18,0.025,0.066,2.77
2021/01/24 8:00,1.330533333,18,8.55,12.37,232.2,6.2,5.14,0.037,0.069,2.94
2021/01/24 12:00,1.2688,18.2,8.27,11.25,235,5.8,4.71,0.094,0.063,2.9
2021/01/24 16:00,1.137466667,17.5,7.4,8.08,230.8,6.7,4.16,0.143,0.059,2.94
2021/01/24 20:00,1.198733333,17.5,7.62,9.45,232.1,8.1,4.78,0.127,0.064,2.86
2021/01/25 0:00,1.260733333,17.8,8.14,11,233.4,7.2,4.78,0.127,0.064,2.86
2021/01/25 4:00,1.246066667,17.8,8.09,10.45,230.3,7.8,5,0.097,0.074,2.84
2021/01/25 8:00,1.2812,18.1,8.28,10.95,231.6,7.3,5.16,0.091,0.075,2.89
2021/01/26 16:00,1.397133333,20.4,8.95,13.11,207.2,5.6,5.65,0.117,0.073,2.94
2021/01/26 20:00,1.291533333,19.2,8.57,11.52,206.2,6.6,5.23,0.107,0.067,2.84
2021/01/27 0:00,1.221533333,18.7,8.12,9.77,208.2,6.3,5.23,0.107,0.067,2.84
2021/01/27 4:00,1.2048,19.1,8.27,10.23,203.7,6.2,4.86,0.143,0.065,2.7
2021/01/27 8:00,1.351,19.3,8.59,11.48,210.8,5.7,5.16,0.174,0.069,3.08
2021/01/27 12:00,1.3934,19.7,8.67,11.81,212.7,5.6,5.16,0.2,0.071,3.19
2021/01/28 4:00,1.282066667,19.1,8.09,9.83,209.6,6.2,5.06,0.216,0.069,3.04
2021/01/28 8:00,1.315,19.2,8.11,9.97,210.8,6.2,5.16,0.221,0.068,3.16
2021/01/29 8:00,1.165066667,19.1,7.71,8.69,204.2,7.2,4.76,0.219,0.065,2.75
2021/01/29 12:00,1.140133333,19.7,7.62,8.25,203.2,7.3,4.51,0.229,0.062,2.76
2021/01/29 16:00,1.1756,19.8,7.75,8.98,203.2,6.9,4.56,0.202,0.064,2.8
2021/01/29 20:00,1.124,19.2,7.5,7.86,202.8,6.6,4.47,0.228,0.063,2.76
2021/01/30 0:00,1.103,18.9,7.39,7.37,202.1,6.8,4.35,0.256,0.062,2.75
2021/01/30 4:00,1.116866667,18.7,7.41,7.41,202.3,6.7,4.46,0.254,0.063,2.79
2021/01/30 8:00,1.151066667,18.7,7.5,7.74,205.5,7,4.52,0.254,0.064,2.88
2021/01/30 12:00,1.185866667,19.5,7.49,7.76,205.4,7.4,4.79,0.259,0.072,2.96
2021/01/30 16:00,1.216,19.9,7.52,7.85,207.2,7.7,4.98,0.265,0.073,3.05
2021/01/30 20:00,1.139066667,19.1,7.32,6.87,205,7,4.55,0.283,0.064,2.96
2021/01/31 0:00,1.155733333,18.9,7.32,6.89,206.3,6.8,4.51,0.309,0.064,3.02
2021/01/31 4:00,1.1252,18.8,7.29,6.63,207.3,7,4.47,0.315,0.066,2.91
2021/01/31 8:00,1.136133333,18.8,7.22,6.08,207.2,6.9,4.57,0.333,0.068,3.03
2021/01/31 12:00,1.143733333,19.8,7.25,6.26,207.1,8,4.66,0.33,0.074,2.99
2021/01/31 16:00,1.0644,19.3,7.15,5.51,201,7.1,4.17,0.355,0.066,2.84
2021/01/31 20:00,1.112333333,19.3,7.2,6.06,205.1,7.2,4.36,0.343,0.07,2.93
2021/02/01 0:00,1.111333333,19.4,7.2,5.98,206.3,7.1,4.54,0.344,0.072,2.9
2021/02/01 4:00,1.1114,19.2,7.15,5.43,207.1,7.2,4.41,0.371,0.073,3
2021/02/01 8:00,1.113133333,19.3,7.12,5.22,207.9,7.7,4.36,0.375,0.074,3.05
2021/02/01 12:00,1.1362,19.7,7.16,5.54,207.6,7.5,4.56,0.358,0.079,3.06
2021/02/01 16:00,1.186533333,20.5,7.24,6.13,214.9,8.5,4.84,0.35,0.084,3.13
2021/02/01 20:00,1.178866667,20.7,7.31,6.53,210.2,8.5,4.61,0.345,0.079,3.08
2021/02/02 0:00,1.111266667,19.9,7.11,4.84,209.4,8.6,4.61,0.345,0.079,3.08
2021/02/02 4:00,1.0934,19.5,7.06,4.52,207.5,7.2,4.5,0.383,0.078,3.04
2021/02/02 8:00,1.072,19.6,7.12,5.26,205.5,7.8,4.32,0.333,0.075,2.88
2021/02/02 12:00,1.206666667,20.5,7.01,8.02,227,6.8,4.61,0.336,0.081,2.92
2021/02/02 16:00,1.1996,20.9,7.12,7.85,236.3,6.3,4.56,0.323,0.079,2.95
2021/02/02 20:00,1.189066667,20,6.93,7.77,230.3,7.3,4.43,0.368,0.077,2.9
2021/02/03 0:00,1.105066667,20.3,6.91,5.67,235,6.3,4.43,0.368,0.077,2.9
2021/02/03 4:00,1.156933333,20.2,7.02,7.62,230.4,6.4,4.39,0.319,0.074,2.84
2021/02/03 8:00,1.158333333,20,6.94,7.17,231.06,6.84,4.33,0.348,0.074,2.918
2021/02/03 12:00,1.1058,20,6.91,6.61,229.51,6.21,4.02,0.369,0.067,2.833
2021/02/03 16:00,1.0724,20.4,6.97,6.3,227.71,6.51,4.23,0.332,0.069,2.72
2021/02/03 20:00,1.071533333,20,6.89,5.61,229.62,6.73,4.27,0.37,0.073,2.789
2021/02/04 0:00,1.045933333,20,6.86,4.97,232.83,7.4,4.27,0.37,0.073,2.789
2021/02/04 4:00,1.144066667,19.8,6.84,6.56,234.21,6.95,4.16,0.423,0.078,2.902
2021/02/04 8:00,1.109733333,19.8,6.82,5.21,235.14,7.15,4.3,0.432,0.083,2.943
2021/02/04 12:00,1.1748,21,6.92,6.26,238.92,8.04,5.04,0.377,0.095,2.93
2021/02/04 16:00,1.1272,20.9,6.9,5.39,241.1,7.13,4.59,0.402,0.088,2.951
2021/02/04 20:00,1.1178,20.4,6.89,5.53,240.49,7.81,4.41,0.402,0.086,2.916
2021/02/05 0:00,1.137,20.4,6.93,6.01,233.95,7.58,4.41,0.402,0.086,2.916
2021/02/05 4:00,1.140066667,20.5,6.91,5.86,234.63,8.68,4.55,0.335,0.09,2.985
2021/02/05 8:00,1.093466667,20.5,6.89,5.79,233.27,7.66,4.52,0.341,0.086,2.785
2021/02/05 12:00,1.007533333,21.1,6.71,6.49,238.33,6.46,4.06,0.274,0.072,2.429
2021/02/05 16:00,1.019666667,21.2,6.86,6.85,229.84,6.72,4.07,0.272,0.067,2.443
2021/02/05 20:00,1.019866667,20.9,6.79,6.65,229.94,7.03,4.16,0.272,0.068,2.464
2021/02/06 0:00,1.034266667,20.8,6.95,7.01,226.78,7.37,4.16,0.272,0.068,2.464
2021/02/06 4:00,1.1188,20.9,6.95,6.77,232.2,7.57,4.77,0.226,0.088,2.779
2021/02/06 8:00,1.031933333,21,7.03,7.18,224.6,7.67,4.69,0.175,0.082,2.357
2021/02/06 12:00,1.005733333,21.7,7.14,7.52,224.56,7.01,4.45,0.136,0.071,2.292
2021/02/06 16:00,0.9904,21.7,7.18,7.51,223.35,7.05,4.29,0.17,0.066,2.235
2021/02/06 20:00,0.977666667,21.2,6.9,6.26,225.49,7.05,4.31,0.243,0.068,2.335
2021/02/07 0:00,1.055266667,21.4,7.17,8.2,218.9,6.9,4.31,0.243,0.068,2.335
2021/02/07 4:00,1.0616,21.7,7.61,9.22,215.39,6.63,5.19,0.047,0.083,2.137
2021/02/07 8:00,1.0048,21.6,7.41,8.52,208.38,7.12,5.07,0.078,0.077,2.012
2021/02/07 12:00,0.9766,22.5,7.72,8.96,202.55,7.22,5.07,0.035,0.077,1.826
2021/02/07 16:00,0.941,22.3,7.17,6.95,214.69,7.02,4.59,0.141,0.069,2.064
2021/02/07 20:00,1.012533333,21.9,7.06,7.34,218.57,7.54,4.96,0.139,0.071,2.274
2021/02/08 0:00,1.082933333,22.3,7.6,9.1,217.09,8.07,4.96,0.139,0.071,2.274
2021/02/08 4:00,1.1138,22.2,7.33,8.37,227.4,7.24,4.95,0.075,0.084,2.575
2021/02/08 8:00,1.0178,22,7.17,7.66,216.02,6.55,4.92,0.086,0.073,2.286
2021/02/08 12:00,0.985933333,22.2,7.2,7.44,215.59,7.5,4.78,0.086,0.07,2.209
2021/02/08 16:00,1.041133333,22.3,7.52,8.8,212.64,6.71,5.17,0.068,0.07,2.166
2021/02/08 20:00,0.991733333,21.6,7.04,7.06,217.1,7.13,4.66,0.154,0.069,2.271
2021/02/09 0:00,1.009733333,21.6,7.12,7.51,219.02,7.1,4.66,0.154,0.069,2.271
2021/02/09 4:00,1.030933333,21.2,7.07,7.13,218.3,6.07,4.9,0.137,0.07,2.425
